STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
117230,99999, 20111109,   46.3,24,   39.3,24, 9999.9, 0, 9999.9, 0,   3.9,24,   4.0,24,   9.7, 999.9,   57.7 ,  36.5 , 0.00G,999.9, 000000,
117230,99999, 20111110,   39.1,24,   32.7,24, 9999.9, 0, 9999.9, 0,   3.6,24,   7.6,24,  17.5,  23.3,   46.6 ,  35.1 , 0.00G,999.9, 100000,
117230,99999, 20111111,   34.7,24,   25.1,24, 9999.9, 0, 9999.9, 0,   6.6,24,  11.8,24,  16.9,  23.3,   41.0 ,  30.0*, 0.00G,999.9, 000000,
117230,99999, 20111112,   34.8,24,   25.6,24, 9999.9, 0, 9999.9, 0,   4.9,24,   5.2,24,  11.7, 999.9,   45.9 ,  26.6*, 0.00G,999.9, 000000,
117230,99999, 20111113,   34.2,24,   26.1,24, 9999.9, 0, 9999.9, 0,   3.5,24,   2.3,24,   5.8, 999.9,   47.1 ,  25.7 , 0.00G,999.9, 000000,
117230,99999, 20111114,   32.9,24,   27.1,24, 9999.9, 0, 9999.9, 0,   2.3,24,   2.0,24,   5.1, 999.9,   44.1 ,  23.5 , 0.00G,999.9, 000000,
117230,99999, 20111115,   31.1,24,   26.4,24, 9999.9, 0, 9999.9, 0,   1.7,24,   7.0,24,  19.0,  23.3,   43.5 ,  26.4 , 0.00G,999.9, 100000,
117230,99999, 20111116,   30.7,24,   26.7,24, 9999.9, 0, 9999.9, 0,   3.1,24,   8.4,24,  13.6, 999.9,   37.0 ,  26.6 , 0.00G,999.9, 000000,
117230,99999, 20111117,   28.9,24,   27.5,24, 9999.9, 0, 9999.9, 0,   0.9,24,   4.4,24,   7.8, 999.9,   31.1*,  24.8*, 0.00G,999.9, 110000,
117230,99999, 20111118,   34.5,24,   32.3,24, 9999.9, 0, 9999.9, 0,   1.6,24,   3.4,24,   6.0, 999.9,   39.2*,  30.2*, 0.00G,999.9, 110000,
117230,99999, 20111119,   37.6,24,   34.1,24, 9999.9, 0, 9999.9, 0,   2.8,24,   1.7,24,   5.8, 999.9,   41.0*,  35.6*, 0.00G,999.9, 000000,
117230,99999, 20111120,   34.9,24,   29.8,24, 9999.9, 0, 9999.9, 0,   4.8,24,   4.3,24,   7.8, 999.9,   36.5*,  31.8*, 0.00G,999.9, 000000,
117230,99999, 20111121,   29.6,24,   26.7,24, 9999.9, 0, 9999.9, 0,   4.1,24,   5.8,24,   7.8, 999.9,   31.1 ,  28.0*, 0.00G,999.9, 110000,
117230,99999, 20111122,   27.9,24,   26.6,24, 9999.9, 0, 9999.9, 0,   1.4,24,   3.4,24,   7.8, 999.9,   29.1*,  26.6*, 0.00G,999.9, 110000,
117230,99999, 20111123,   29.0,24,   26.6,24, 9999.9, 0, 9999.9, 0,   2.7,24,   3.2,24,   6.0, 999.9,   30.4 ,  28.2*, 0.00G,999.9, 010000,
117230,99999, 20111124,   28.7,24,   26.7,24, 9999.9, 0, 9999.9, 0,   2.2,24,   3.8,24,   6.0, 999.9,   30.2 ,  26.6*, 0.00G,999.9, 110000,
117230,99999, 20111125,   28.2,24,   27.0,24, 9999.9, 0, 9999.9, 0,   1.5,24,   4.9,24,   8.9, 999.9,   30.2*,  26.6*, 0.00G,999.9, 110000,
117230,99999, 20111126,   33.6,24,   31.3,24, 9999.9, 0, 9999.9, 0,   3.2,24,   4.5,24,   9.7, 999.9,   40.3 ,  28.8 , 0.00G,999.9, 010000,
117230,99999, 20111127,   31.2,24,   29.8,24, 9999.9, 0, 9999.9, 0,   1.3,24,   3.8,24,   7.8, 999.9,   34.0 ,  26.6*, 0.00G,999.9, 100000,
117230,99999, 20111128,   34.6,24,   28.7,24, 9999.9, 0, 9999.9, 0,   4.3,24,   3.5,24,   9.7, 999.9,   48.6 ,  24.8 , 0.00G,999.9, 100000,
117230,99999, 20111129,   30.8,24,   28.4,24, 9999.9, 0, 9999.9, 0,   4.8,24,   6.1,24,  11.7, 999.9,   35.6*,  24.8*, 0.00G,999.9, 010000,
117230,99999, 20111130,   31.9,24,   30.1,24, 9999.9, 0, 9999.9, 0,   2.1,24,   3.8,24,   7.8, 999.9,   33.8*,  30.2*, 0.00G,999.9, 010000,
117230,99999, 20111201,   33.3,24,   32.2,24, 9999.9, 0, 9999.9, 0,   0.4,24,   3.9,24,   7.8, 999.9,   35.6*,  32.0*, 0.00G,999.9, 110000,
117230,99999, 20111202,   31.4,24,   29.7,24, 9999.9, 0, 9999.9, 0,   2.9,24,   6.6,24,   9.7, 999.9,   33.1*,  30.2*, 0.00G,999.9, 110000,
117230,99999, 20111203,   31.5,24,   30.3,24, 9999.9, 0, 9999.9, 0,   1.4,24,   4.3,24,   9.7, 999.9,   35.6*,  30.2*, 0.00G,999.9, 110000,
117230,99999, 20111204,   43.9,24,   39.4,24, 9999.9, 0, 9999.9, 0,   5.8,24,   7.3,24,  15.9,  21.4,   50.9 ,  33.3 , 0.00G,999.9, 010000,
117230,99999, 20111205,   42.8,24,   33.7,24, 9999.9, 0, 9999.9, 0,   7.5,24,  10.8,24,  22.9,  38.9,   51.8*,  28.8*, 0.06G,999.9, 010000,
117230,99999, 20111206,   34.0,24,   29.0,24, 9999.9, 0, 9999.9, 0,   7.0,24,   4.2,24,   8.9, 999.9,   40.3 ,  28.4*, 0.00G,999.9, 011000,
117230,99999, 20111207,   35.3,24,   30.6,24, 9999.9, 0, 9999.9, 0,   6.8,24,   7.5,24,  14.0,  23.3,   39.6 ,  29.7 , 0.04G,999.9, 011000,
117230,99999, 20111208,   38.7,24,   29.1,24, 9999.9, 0, 9999.9, 0,   7.1,24,  12.4,24,  21.4,  32.1,   44.6*,  30.2*, 0.12G,999.9, 010000,
117230,99999, 20111209,   36.7,24,   30.3,24, 9999.9, 0, 9999.9, 0,   7.7,24,   3.1,24,   5.8, 999.9,   41.2*,  30.2 , 0.00G,999.9, 011000,
117230,99999, 20111210,   38.7,24,   30.8,24, 9999.9, 0, 9999.9, 0,   6.8,24,   5.4,24,  11.7, 999.9,   43.0 ,  31.6*, 0.02G,999.9, 010000,
117230,99999, 20111211,   31.8,24,   26.8,24, 9999.9, 0, 9999.9, 0,   7.1,24,   3.2,24,   6.0, 999.9,   38.1 ,  24.8*, 0.00G,999.9, 000000,
117230,99999, 20111212,   37.0,24,   33.3,24, 9999.9, 0, 9999.9, 0,   4.2,24,   5.5,24,   8.0, 999.9,   39.2*,  33.8 , 0.00G,999.9, 010000,
117230,99999, 20111213,   35.9,24,   33.8,24, 9999.9, 0, 9999.9, 0,   3.2,24,   3.5,24,   8.0, 999.9,   40.3*,  29.8 , 0.06G,999.9, 110000,
117230,99999, 20111214,   38.2,24,   35.5,24, 9999.9, 0, 9999.9, 0,   4.2,24,   4.8,24,  13.6, 999.9,   41.0*,  35.4 , 0.00G,999.9, 010000,
117230,99999, 20111215,   37.8,24,   34.6,24, 9999.9, 0, 9999.9, 0,   5.0,24,   3.0,24,   5.8, 999.9,   43.2 ,  33.8*, 0.00G,999.9, 010000,
117230,99999, 20111216,   37.8,24,   33.7,24, 9999.9, 0, 9999.9, 0,   6.6,24,   8.9,24,  21.0,  30.9,   45.1*,  29.1 , 0.00G,999.9, 010000,
117230,99999, 20111217,   37.9,24,   29.6,24, 9999.9, 0, 9999.9, 0,   7.5,24,  10.6,24,  23.3,  33.0,   42.8*,  29.8*, 0.19G,999.9, 011000,
117230,99999, 20111218,   32.9,24,   27.6,24, 9999.9, 0, 9999.9, 0,   6.3,24,   7.0,24,  13.6, 999.9,   38.3 ,  26.6*, 0.09G,  0.4, 001000,
117230,99999, 20111219,   29.3,24,   24.3,24, 9999.9, 0, 9999.9, 0,   6.8,24,   2.8,24,   6.0, 999.9,   36.1 ,  24.8*, 0.00G,999.9, 000000,
117230,99999, 20111220,   26.2,24,   20.7,24, 9999.9, 0, 9999.9, 0,   6.6,24,   3.0,24,   8.0, 999.9,   34.9 ,  20.8 , 0.00G,999.9, 000000,
117230,99999, 20111221,   29.0,24,   25.5,24, 9999.9, 0, 9999.9, 0,   4.5,24,   2.7,24,  11.1, 999.9,   36.9 ,  20.5 , 0.00G,  0.4, 101000,
117230,99999, 20111222,   30.8,24,   28.5,24, 9999.9, 0, 9999.9, 0,   5.8,24,   2.5,24,   6.0, 999.9,   37.4 ,  24.8*, 0.03G,  0.4, 100000,
117230,99999, 20111223,   30.8,24,   29.5,24, 9999.9, 0, 9999.9, 0,   1.7,24,   1.7,24,   4.1, 999.9,   33.8*,  26.4 , 0.00G,999.9, 111000,
117230,99999, 20111224,   35.4,24,   33.1,24, 9999.9, 0, 9999.9, 0,   2.2,24,   4.5,24,  15.9,  23.3,   39.2*,  32.0*, 0.02G,999.9, 110000,
117230,99999, 20111225,   38.0,24,   30.9,24, 9999.9, 0, 9999.9, 0,   7.8,24,   6.8,24,  19.4,  23.3,   42.8 ,  33.8*, 0.05G,999.9, 010000,
117230,99999, 20111226,   40.3,24,   36.7,24, 9999.9, 0, 9999.9, 0,   7.5,24,   4.8,24,   7.8, 999.9,   45.0 ,  36.5 , 0.00G,999.9, 010000,
117230,99999, 20111227,   41.0,24,   39.3,24, 9999.9, 0, 9999.9, 0,   2.4,24,   2.3,24,   5.1, 999.9,   42.8*,  39.2*, 0.00G,999.9, 110000,
117230,99999, 20111228,   39.0,24,   36.9,24, 9999.9, 0, 9999.9, 0,   3.8,24,   5.8,24,  13.0, 999.9,   41.2 ,  35.2*, 0.00G,999.9, 010000,
117230,99999, 20111229,   35.4,24,   31.1,24, 9999.9, 0, 9999.9, 0,   4.6,24,   6.8,24,  13.6, 999.9,   41.0*,  31.6*, 0.00G,999.9, 011000,
117230,99999, 20111230,   36.0,24,   29.1,24, 9999.9, 0, 9999.9, 0,   7.3,24,   8.7,24,  15.9,  23.3,   40.8 ,  30.0 , 0.00G,999.9, 011000,
117230,99999, 20111231,   34.5,24,   26.8,24, 9999.9, 0, 9999.9, 0,   7.0,24,   4.6,24,   7.8, 999.9,   42.3 ,  27.0*, 0.01G,999.9, 001000,
117230,99999, 20120101,   32.3,24,   30.2,24, 9999.9, 0, 9999.9, 0,   2.3,24,   3.3,24,   5.8, 999.9,   34.2*,  26.8 , 0.00G,  0.4, 111000,
117230,99999, 20120102,   35.3,24,   33.0,24, 9999.9, 0, 9999.9, 0,   2.9,24,   3.5,24,   7.8, 999.9,   38.3 ,  33.4 , 0.04G,999.9, 110000,
117230,99999, 20120103,   38.7,24,   34.3,24, 9999.9, 0, 9999.9, 0,   3.9,24,   3.8,24,   9.7, 999.9,   48.0 ,  33.8*, 0.05G,999.9, 110000,
117230,99999, 20120104,   40.1,24,   33.6,24, 9999.9, 0, 9999.9, 0,   6.8,24,   7.9,24,  20.0,  29.9,   44.6 ,  35.6 , 0.02G,999.9, 010000,
117230,99999, 20120105,   38.8,24,   31.7,24, 9999.9, 0, 9999.9, 0,   7.0,24,  13.2,24,  21.4,  36.9,   43.7 ,  33.6 , 0.07G,999.9, 011000,
117230,99999, 20120106,   37.5,24,   27.2,24, 9999.9, 0, 9999.9, 0,   7.7,24,  16.3,24,  22.9,  32.1,   39.4 ,  35.6*, 0.18G,999.9, 011000,
117230,99999, 20120107,   35.9,24,   28.8,24, 9999.9, 0, 9999.9, 0,   7.4,24,   6.7,24,  13.0, 999.9,   41.0*,  29.7 , 0.00G,999.9, 011000,
117230,99999, 20120108,   38.9,24,   32.1,24, 9999.9, 0, 9999.9, 0,   7.4,24,   7.3,24,  15.5,  21.4,   41.9 ,  34.9 , 0.04G,999.9, 010000,
117230,99999, 20120109,   38.0,24,   31.6,24, 9999.9, 0, 9999.9, 0,   7.2,24,   8.0,24,  15.5,  21.4,   41.9 ,  35.6*, 0.00G,999.9, 010000,
117230,99999, 20120110,   39.3,24,   32.1,24, 9999.9, 0, 9999.9, 0,   6.4,24,   8.1,24,  17.5,  25.1,   42.8*,  35.2 , 0.04G,999.9, 010000,
117230,99999, 20120111,   39.7,24,   32.2,24, 9999.9, 0, 9999.9, 0,   7.3,24,   6.2,24,  13.6, 999.9,   43.7 ,  33.8*, 0.00G,999.9, 010000,
117230,99999, 20120112,   41.6,24,   33.9,24, 9999.9, 0, 9999.9, 0,   7.1,24,   7.9,24,  20.0,  34.0,   48.2 ,  37.4*, 0.00G,999.9, 010000,
117230,99999, 20120113,   36.9,24,   26.9,24, 9999.9, 0, 9999.9, 0,   7.2,24,  12.8,24,  23.3,  31.1,   41.4 ,  32.0*, 0.03G,  0.4, 011000,
117230,99999, 20120114,   34.4,24,   22.6,24, 9999.9, 0, 9999.9, 0,   7.0,24,  14.4,24,  25.3,  31.1,   37.6 ,  30.2*, 0.01G,  0.4, 011000,
117230,99999, 20120115,   29.4,24,   21.7,24, 9999.9, 0, 9999.9, 0,   6.6,24,   9.9,24,  17.5,  21.4,   33.3 ,  25.3 , 0.00G,  0.4, 011000,
117230,99999, 20120116,   28.4,24,   19.4,24, 9999.9, 0, 9999.9, 0,   6.7,24,   7.3,24,  12.0, 999.9,   34.2 ,  22.6 , 0.01G,  0.4, 001000,
117230,99999, 20120117,   33.8,24,   27.6,24, 9999.9, 0, 9999.9, 0,   7.0,24,   9.2,24,  15.9,  21.4,   37.4*,  28.0 , 0.00G,999.9, 011000,
117230,99999, 20120118,   34.8,24,   24.6,24, 9999.9, 0, 9999.9, 0,   7.0,24,   7.0,24,  15.5, 999.9,   40.3 ,  26.6*, 0.00G,999.9, 001000,
117230,99999, 20120119,   34.0,24,   31.2,24, 9999.9, 0, 9999.9, 0,   4.3,24,   4.4,24,   8.0, 999.9,   40.3*,  26.2 , 0.00G,999.9, 011000,
117230,99999, 20120120,   35.9,24,   30.3,24, 9999.9, 0, 9999.9, 0,   6.9,24,   9.3,24,  21.0,  29.1,   41.7*,  28.4*, 0.19G,999.9, 011000,
117230,99999, 20120121,   32.4,24,   27.8,24, 9999.9, 0, 9999.9, 0,   6.1,24,   6.6,24,  13.0, 999.9,   37.8 ,  27.9 , 0.03G,  0.8, 011000,
117230,99999, 20120122,   37.8,24,   31.4,24, 9999.9, 0, 9999.9, 0,   6.7,24,   8.8,24,  19.0,  25.3,   42.8*,  32.2 , 0.28G,  0.8, 011000,
117230,99999, 20120123,   39.8,24,   30.5,24, 9999.9, 0, 9999.9, 0,   7.0,24,  11.9,24,  23.3,  31.1,   44.6*,  33.8*, 0.07G,999.9, 010000,
117230,99999, 20120124,   34.9,24,   30.1,24, 9999.9, 0, 9999.9, 0,   6.6,24,   5.2,24,  11.1, 999.9,   40.5 ,  28.4*, 0.00G,999.9, 011000,
117230,99999, 20120125,   29.3,24,   21.6,24, 9999.9, 0, 9999.9, 0,   7.0,24,   6.1,24,   9.7, 999.9,   36.7 ,  24.3 , 0.00G,999.9, 000000,
117230,99999, 20120126,   28.9,24,   20.0,24, 9999.9, 0, 9999.9, 0,   7.3,24,   8.3,24,  14.0, 999.9,   33.8*,  24.8*, 0.00G,999.9, 001000,
117230,99999, 20120127,   25.0,24,   17.3,24, 9999.9, 0, 9999.9, 0,   5.4,24,   5.6,24,   8.9, 999.9,   29.8 ,  21.2*, 0.00G,999.9, 000000,
117230,99999, 20120128,   25.2,24,   19.3,24, 9999.9, 0, 9999.9, 0,   3.1,24,   7.6,24,  11.7, 999.9,   34.7 ,  18.5 , 0.00G,999.9, 000000,
117230,99999, 20120129,   23.0,24,   17.0,24, 9999.9, 0, 9999.9, 0,   2.0,24,  10.4,24,  14.0, 999.9,   31.3 ,  17.6*, 0.00G,999.9, 000000,
117230,99999, 20120130,   19.1,24,    9.8,24, 9999.9, 0, 9999.9, 0,   2.8,24,  13.2,24,  17.5,  23.3,   29.3 ,  14.0*, 0.00G,999.9, 000000,
117230,99999, 20120131,   16.3,24,    7.2,24, 9999.9, 0, 9999.9, 0,   3.6,24,  13.8,24,  17.5,  21.4,   27.1 ,  10.4*, 0.00G,999.9, 000000,
117230,99999, 20120201,   12.5,24,    1.9,24, 9999.9, 0, 9999.9, 0,   3.9,24,  14.9,24,  19.4,  25.3,   19.9 ,   8.6*, 0.00G,999.9, 000000,
117230,99999, 20120202,    9.1,24,   -3.8,24, 9999.9, 0, 9999.9, 0,   6.2,24,  12.2,24,  21.4,  29.1,   17.6*,   3.9 , 0.00G,999.9, 000000,
117230,99999, 20120203,    8.7,24,   -5.6,24, 9999.9, 0, 9999.9, 0,   5.9,24,   7.1,24,  14.0, 999.9,   17.2 ,   1.4*, 0.00G,999.9, 000000,
117230,99999, 20120204,    9.8,24,   -7.4,24, 9999.9, 0, 9999.9, 0,   6.2,24,   9.9,24,  19.4,  25.3,   15.8*,   5.0*, 0.00G,999.9, 000000,
117230,99999, 20120205,   12.2,24,   -3.9,24, 9999.9, 0, 9999.9, 0,   6.6,24,  10.6,24,  15.5,  23.3,   17.2 ,   6.8*, 0.00G,999.9, 000000,
117230,99999, 20120206,    9.6,24,   -1.4,24, 9999.9, 0, 9999.9, 0,   5.5,24,   8.6,24,  15.5, 999.9,   17.2 ,   3.2*, 0.00G,999.9, 001000,
117230,99999, 20120207,   14.6,24,    5.8,24, 9999.9, 0, 9999.9, 0,   4.7,24,  10.0,24,  17.5,  21.4,   19.6 ,  10.4*, 0.06G,  0.8, 001000,
117230,99999, 20120208,   14.2,24,    5.6,24, 9999.9, 0, 9999.9, 0,   4.9,24,   8.3,24,  13.6, 999.9,   23.5 ,   6.8*, 0.00G,  0.8, 000000,
117230,99999, 20120209,   16.4,24,    8.2,24, 9999.9, 0, 9999.9, 0,   3.5,24,   4.0,24,  11.7, 999.9,   23.0 ,   7.3 , 0.00G,  0.8, 001000,
117230,99999, 20120210,   14.0,24,    3.7,24, 9999.9, 0, 9999.9, 0,   5.8,24,   8.3,24,  15.9,  23.3,   20.8 ,   6.8*, 0.00G,  0.4, 000000,
117230,99999, 20120211,   14.3,24,    1.3,24, 9999.9, 0, 9999.9, 0,   5.8,24,   9.2,24,  19.4,  23.3,   23.0*,   6.1 , 0.00G,  0.4, 000000,
117230,99999, 20120212,   13.8,24,    1.6,24, 9999.9, 0, 9999.9, 0,   5.1,24,   3.1,24,   8.0, 999.9,   25.9 ,   3.2*, 0.00G,999.9, 000000,
117230,99999, 20120213,   14.2,24,    7.6,24, 9999.9, 0, 9999.9, 0,   2.9,24,   2.6,24,   9.7, 999.9,   23.7 ,   1.2 , 0.00G,999.9, 001000,
117230,99999, 20120214,   23.5,24,   17.6,24, 9999.9, 0, 9999.9, 0,   3.9,24,   4.0,24,   7.8, 999.9,   31.1 ,  18.9*, 0.00G,  0.4, 001000,
117230,99999, 20120215,   30.2,24,   25.0,24, 9999.9, 0, 9999.9, 0,   3.8,24,  14.3,24,  28.0,  42.7,   36.5 ,  18.5 , 0.01G,  1.6, 011000,
117230,99999, 20120216,   31.2,24,   22.2,24, 9999.9, 0, 9999.9, 0,   6.6,24,  11.6,24,  22.0,  29.9,   34.5 ,  24.8*, 0.13G,  1.2, 001000,
117230,99999, 20120217,   32.0,24,   27.9,24, 9999.9, 0, 9999.9, 0,   6.0,24,   4.5,24,   9.9, 999.9,   39.6 ,  24.6 , 0.00G,  0.8, 011000,
117230,99999, 20120218,   38.4,24,   31.7,24, 9999.9, 0, 9999.9, 0,   6.8,24,   4.3,24,   8.9, 999.9,   44.6*,  33.8*, 0.04G,  0.8, 000000,
117230,99999, 20120219,   34.4,24,   30.7,24, 9999.9, 0, 9999.9, 0,   5.3,24,   4.6,24,   9.9, 999.9,   37.4*,  30.2*, 0.00G,999.9, 011000,
117230,99999, 20120220,   32.3,24,   24.5,24, 9999.9, 0, 9999.9, 0,   7.0,24,   3.7,24,  11.1, 999.9,   39.6 ,  24.8*, 0.08G,999.9, 011000,
117230,99999, 20120221,   29.2,24,   20.1,24, 9999.9, 0, 9999.9, 0,   6.5,24,   3.1,24,   7.8, 999.9,   39.2*,  19.0 , 0.00G,999.9, 000000,
117230,99999, 20120222,   36.2,24,   30.3,24, 9999.9, 0, 9999.9, 0,   6.0,24,   2.7,24,   5.8, 999.9,   44.1 ,  30.2 , 0.00G,999.9, 000000,
117230,99999, 20120223,   35.3,24,   31.0,24, 9999.9, 0, 9999.9, 0,   4.4,24,   5.5,24,  13.6, 999.9,   42.8 ,  26.6 , 0.00G,999.9, 011000,
117230,99999, 20120224,   46.5,24,   39.0,24, 9999.9, 0, 9999.9, 0,   7.1,24,  11.9,24,  20.0,  27.2,   53.6*,  38.3 , 0.01G,999.9, 000000,
117230,99999, 20120225,   45.7,24,   31.1,24, 9999.9, 0, 9999.9, 0,   6.8,24,  12.2,24,  19.4,  29.1,   50.0 ,  41.0*, 0.00G,999.9, 010000,
117230,99999, 20120226,   37.8,24,   27.8,24, 9999.9, 0, 9999.9, 0,   6.8,24,   9.8,24,  19.4,  27.2,   44.4 ,  29.8*, 0.00G,999.9, 011000,
117230,99999, 20120227,   32.5,24,   17.3,24, 9999.9, 0, 9999.9, 0,   6.6,24,   6.9,24,  13.6,  25.3,   40.8 ,  23.0*, 0.04G,999.9, 001000,
117230,99999, 20120228,   37.8,24,   33.9,24, 9999.9, 0, 9999.9, 0,   4.8,24,   6.4,24,  17.5,  25.3,   48.2*,  30.2*, 0.00G,  0.4, 011000,
117230,99999, 20120229,   49.4,24,   42.8,24, 9999.9, 0, 9999.9, 0,   7.2,24,   8.7,24,  15.5,  23.3,   53.6*,  41.0 , 0.11G,999.9, 010000,
117230,99999, 20120301,   49.8,24,   43.7,24, 9999.9, 0, 9999.9, 0,   6.6,24,   3.9,24,  11.1, 999.9,   55.4 ,  42.8*, 0.00G,999.9, 000000,
117230,99999, 20120302,   46.8,24,   37.6,24, 9999.9, 0, 9999.9, 0,   6.8,24,   8.9,24,  15.5,  23.3,   52.7 ,  37.4*, 0.00G,999.9, 000000,
117230,99999, 20120303,   38.2,24,   21.7,24, 9999.9, 0, 9999.9, 0,   6.3,24,   6.5,24,  12.0, 999.9,   48.9 ,  28.6 , 0.00G,999.9, 000000,
117230,99999, 20120304,   35.2,24,   19.2,24, 9999.9, 0, 9999.9, 0,   6.4,24,   6.3,24,  14.0, 999.9,   44.6*,  24.8*, 0.00G,999.9, 000000,
117230,99999, 20120305,   34.9,24,   17.1,24, 9999.9, 0, 9999.9, 0,   6.2,24,   9.7,24,  14.0, 999.9,   45.9 ,  27.9*, 0.00G,999.9, 000000,
117230,99999, 20120306,   29.9,24,   15.1,24, 9999.9, 0, 9999.9, 0,   6.2,24,   7.5,24,  15.5,  21.4,   38.1 ,  22.6 , 0.00G,999.9, 000000,
117230,99999, 20120307,   29.2,24,   14.0,24, 9999.9, 0, 9999.9, 0,   6.7,24,   5.3,24,   7.8, 999.9,   39.4 ,  18.5 , 0.00G,999.9, 000000,
117230,99999, 20120308,   29.8,24,   23.5,24, 9999.9, 0, 9999.9, 0,   3.7,24,   4.7,24,   9.7, 999.9,   32.0*,  27.7 , 0.00G,  0.4, 001000,
117230,99999, 20120309,   36.5,24,   27.3,24, 9999.9, 0, 9999.9, 0,   4.8,24,   4.8,24,  11.7, 999.9,   46.4 ,  26.6*, 0.07G,  0.4, 000000,
117230,99999, 20120310,   37.9,24,   25.7,24, 9999.9, 0, 9999.9, 0,   6.1,24,   3.2,24,   9.7, 999.9,   52.5 ,  23.0*, 0.00G,999.9, 000000,
117230,99999, 20120311,   43.5,24,   32.9,24, 9999.9, 0, 9999.9, 0,   6.6,24,   9.7,24,  15.9,  27.2,   48.4 ,  37.4*, 0.00G,999.9, 010000,
117230,99999, 20120312,   43.5,24,   34.9,24, 9999.9, 0, 9999.9, 0,   7.1,24,   7.2,24,  15.5,  21.4,   48.2*,  35.6 , 0.00G,999.9, 010000,
117230,99999, 20120313,   45.5,24,   37.2,24, 9999.9, 0, 9999.9, 0,   7.0,24,   6.9,24,  14.0,  21.4,   48.7 ,  41.9 , 0.00G,999.9, 010000,
117230,99999, 20120314,   43.5,24,   33.6,24, 9999.9, 0, 9999.9, 0,   7.2,24,   9.1,24,  15.5,  23.3,   45.3 ,  41.0*, 0.00G,999.9, 000000,
117230,99999, 20120315,   44.1,24,   32.2,24, 9999.9, 0, 9999.9, 0,   6.6,24,   5.4,24,   8.9, 999.9,   53.8 ,  33.8*, 0.00G,999.9, 000000,
117230,99999, 20120316,   45.6,24,   31.2,24, 9999.9, 0, 9999.9, 0,   6.4,24,   2.9,24,   7.8, 999.9,   62.1 ,  28.4 , 0.00G,999.9, 100000,
117230,99999, 20120317,   50.0,24,   32.7,24, 9999.9, 0, 9999.9, 0,   6.1,24,   3.0,24,   6.0, 999.9,   67.3 ,  32.0*, 0.00G,999.9, 000000,
117230,99999, 20120318,   51.9,24,   34.1,24, 9999.9, 0, 9999.9, 0,   6.1,24,   4.3,24,  12.0, 999.9,   67.1 ,  35.1 , 0.00G,999.9, 000000,
117230,99999, 20120319,   46.9,24,   32.5,24, 9999.9, 0, 9999.9, 0,   6.6,24,   8.7,24,  15.5,  21.4,   53.8 ,  37.0*, 0.00G,999.9, 000000,
117230,99999, 20120320,   44.0,24,   21.7,24, 9999.9, 0, 9999.9, 0,   6.5,24,   4.2,24,   8.0, 999.9,   58.8 ,  28.8 , 0.00G,999.9, 000000,
117230,99999, 20120321,   48.5,24,   28.8,24, 9999.9, 0, 9999.9, 0,   6.4,24,   3.8,24,   8.0, 999.9,   65.5 ,  29.8 , 0.00G,999.9, 000000,
117230,99999, 20120322,   51.2,24,   39.8,24, 9999.9, 0, 9999.9, 0,   5.3,24,   7.3,24,  13.0, 999.9,   63.0 ,  39.2 , 0.00G,999.9, 000000,
117230,99999, 20120323,   53.8,24,   38.8,24, 9999.9, 0, 9999.9, 0,   4.4,24,   7.0,24,  12.0, 999.9,   66.7 ,  37.9 , 0.00G,999.9, 000000,
117230,99999, 20120324,   54.4,24,   37.8,24, 9999.9, 0, 9999.9, 0,   5.3,24,   4.8,24,  11.7, 999.9,   68.0*,  41.7 , 0.00G,999.9, 000000,
117230,99999, 20120325,   54.3,24,   31.3,24, 9999.9, 0, 9999.9, 0,   6.2,24,   8.7,24,  17.5,  25.3,   68.4 ,  40.1 , 0.00G,999.9, 000000,
117230,99999, 20120326,   48.3,24,   21.4,24, 9999.9, 0, 9999.9, 0,   6.9,24,   6.5,24,  11.7, 999.9,   59.5 ,  36.3*, 0.00G,999.9, 000000,
117230,99999, 20120327,   49.6,24,   28.9,24, 9999.9, 0, 9999.9, 0,   6.5,24,   9.1,24,  18.1,  27.2,   64.8 ,  32.2 , 0.00G,999.9, 000000,
117230,99999, 20120328,   56.1,24,   37.9,24, 9999.9, 0, 9999.9, 0,   6.1,24,   9.9,24,  15.9,  25.3,   69.3 ,  44.1 , 0.00G,999.9, 000000,
117230,99999, 20120329,   48.2,24,   32.4,24, 9999.9, 0, 9999.9, 0,   6.9,24,  12.3,24,  25.3,  33.0,   54.3 ,  42.6 , 0.00G,999.9, 010000,
117230,99999, 20120330,   46.2,24,   33.6,24, 9999.9, 0, 9999.9, 0,   7.2,24,  15.6,24,  23.9,  29.1,   51.8 ,  42.4 , 0.00G,999.9, 010000,
117230,99999, 20120331,   45.4,24,   32.0,24, 9999.9, 0, 9999.9, 0,   7.2,24,  16.7,24,  25.3,  36.9,   51.8*,  33.3*, 0.00G,999.9, 010000,
117230,99999, 20120401,   37.7,24,   20.7,24, 9999.9, 0, 9999.9, 0,   6.8,24,   8.1,24,  18.1,  29.1,   45.9 ,  30.4 , 0.02G,999.9, 011000,
117230,99999, 20120402,   44.7,24,   27.1,24, 9999.9, 0, 9999.9, 0,   6.8,24,   6.6,24,  13.6, 999.9,   55.4 ,  28.4 , 0.00G,999.9, 000000,
