Údaj,Hodnota,Kód,Text,url,budid,idob
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,1,1,buddet.jsp?budid=2666365&idob=1000153371&b=0,2666365,1000153371
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,2,2,buddet.jsp?budid=2666365&idob=1000153371&b=0,2666365,1000153371
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Počet všech podlaží budovy:,4,4,4 podlaží,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Počet bytů v budově (vchodu):,4,4,4 byty,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Druh plynu:,NA,NA,,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Počet evidovaných obyvatel v budově:,NA,7,20-29,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Počet nadzemních podlaží domu dle SLDB:,NA,4,4 podlaží,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Druh vlastníka domu dle SLDB:,NA,6,Jiná právnická osoba,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,3,1920-1945,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,8,30-39,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,9,40-49,buddet.jsp?budid=219663&idob=1000153380&b=0,219663,1000153380
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Počet všech podlaží budovy:,4,4,4 podlaží,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Počet bytů v budově (vchodu):,13,7,10-14 bytů,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Druh plynu:,NA,NA,,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Počet evidovaných obyvatel v budově:,NA,7,20-29,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Počet nadzemních podlaží domu dle SLDB:,NA,4,4 podlaží,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Druh vlastníka domu dle SLDB:,NA,9,Nezjištěno,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,3,1920-1945,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,6,15-19,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,7,20-29,buddet.jsp?budid=685086&idob=1000153436&b=0,685086,1000153436
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Počet všech podlaží budovy:,6,6,6 podlaží,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Počet bytů v budově (vchodu):,9,6,7-9 bytů,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Druh plynu:,NA,NA,,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Počet evidovaných obyvatel v budově:,NA,4,6 - 9,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Počet nadzemních podlaží domu dle SLDB:,NA,5,5 podlaží,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Druh vlastníka domu dle SLDB:,NA,6,Jiná právnická osoba,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,3,1920-1945,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,4,6 - 9,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,6,15-19,buddet.jsp?budid=219682&idob=1000153631&b=0,219682,1000153631
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Počet všech podlaží budovy:,4,4,4 podlaží,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Počet bytů v budově (vchodu):,6,5,5-6 bytů,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Druh plynu:,NA,NA,,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Počet evidovaných obyvatel v budově:,NA,5,10-14,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Počet nadzemních podlaží domu dle SLDB:,NA,4,4 podlaží,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Druh vlastníka domu dle SLDB:,NA,7,Kombinace vlastníků,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,3,1920-1945,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,5,10-14,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,5,10-14,buddet.jsp?budid=685140&idob=1000154254&b=0,685140,1000154254
Druh vlastníka budovy:,NA,1,fyzická osoba,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Počet všech podlaží budovy:,4,4,4 podlaží,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Počet bytů v budově (vchodu):,6,5,5-6 bytů,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Druh plynu:,NA,NA,,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Počet evidovaných obyvatel v budově:,NA,4,6 - 9,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Počet nadzemních podlaží domu dle SLDB:,NA,4,4 podlaží,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Druh vlastníka domu dle SLDB:,NA,11,Spoluvlastnictví vlastníků bytů (jednotek),buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,10,1919 a dříve,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,4,6 - 9,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,4,6 - 9,buddet.jsp?budid=219740&idob=1000154301&b=0,219740,1000154301
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Počet všech podlaží budovy:,1,1,1 podlaží,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Počet bytů v budově (vchodu):,3,3,3 byty,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Vybavení budovy výtahem:,NA,1,s výtahem,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Připojení budovy na vodovod:,NA,9,nezjištěno,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Způsob vytápění budovy:,NA,1,centrální domovní (kotel ve stavbě),buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Připojení budovy na plyn:,NA,9,Nezjištěno,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Druh plynu:,NA,NA,,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Počet evidovaných obyvatel v budově:,NA,NA,,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Druh domu dle SLDB:,NA,19,Provozní budovy s byty,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Počet nadzemních podlaží domu dle SLDB:,NA,4,4 podlaží,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Druh vlastníka domu dle SLDB:,NA,6,Jiná právnická osoba,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Způsob vytápění domu dle SLDB:,NA,6,Kotelna v domě na plyn,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Připojení domu na vodovod dle SLDB:,NA,9,Nezjištěno,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,3,1920-1945,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,0,0,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,1,1,buddet.jsp?budid=219809&idob=1000155129&b=0,219809,1000155129
Druh vlastníka budovy:,NA,1,fyzická osoba,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Počet všech podlaží budovy:,1,1,1 podlaží,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Počet bytů v budově (vchodu):,3,3,3 byty,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Připojení budovy na vodovod:,NA,9,nezjištěno,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Způsob vytápění budovy:,NA,1,centrální domovní (kotel ve stavbě),buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Připojení budovy na plyn:,NA,9,Nezjištěno,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Druh plynu:,NA,NA,,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Počet evidovaných obyvatel v budově:,NA,NA,,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Druh domu dle SLDB:,NA,19,Provozní budovy s byty,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Počet nadzemních podlaží domu dle SLDB:,NA,3,3 podlaží,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Druh vlastníka domu dle SLDB:,NA,1,Fyzická osoba,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Způsob vytápění domu dle SLDB:,NA,6,Kotelna v domě na plyn,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Připojení domu na vodovod dle SLDB:,NA,9,Nezjištěno,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,10,1919 a dříve,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,0,0,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,1,1,buddet.jsp?budid=220154&idob=1000159043&b=0,220154,1000159043
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=220682&idob=1000165060&b=0,220682,1000165060
Počet všech podlaží budovy:,NA,NA,,buddet.jsp?budid=220682&idob=1000165060&b=0,220682,1000165060
Počet bytů v budově (vchodu):,2,2,2 byty,buddet.jsp?budid=220682&idob=1000165060&b=0,220682,1000165060
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=220682&idob=1000165060&b=0,220682,1000165060
